James E Ukrop,director,OMI
James E Ukrop,director,LM
Juliann Tenney,director,TBUS
Thomas N Kelly Jr,director,SMG
David Lilley,director,CYT
TSCO,industry,Building Material and Garden Equipment and Supplies Dealers
TSCO,revenue,2369600000.0
TSCO,name,Tractor Supply Company
TSCO,headquarters,Brentwood_Tennessee
Marc D Scherr,director,ULTI
Jack L Wyszomierski,director,EXEL
Margaret Taylor,director,FIC
Margaret Taylor,director,RNOW
Brenda J Furlong,director,BRKR
Jerome C Eppler,director,TESS
David C Blatte,director,JAKK
Mark R Neaman,director,ABCO
ARDNA,industry,Grocery Stores
ARDNA,revenue,482700000.0
ARDNA,name,"Arden Group, Inc."
ARDNA,headquarters,Compton_California
Mike Shannahan,director,KANA
William Hantke,director,NRG
David T Hamamoto,director,MHGC
Terence F Mcguirk,director,HVT
Richard Lowe,director,YBTVA
Eli Manchester Jr,director,KEQU
Edwin C. Gage,director,SVU
David Berges,director,HXL
Jill Schnitzer Edelson,director,SCHN
Alan Claman,director,IDT
K C Caldabaugh,director,SWM
Kevin M Finn,director,WAVE
Jerry A Schiller,director,TUC
William S Oglesby,director,AAP
Bradley C Irwin,director,CHD
David W Wilson,director,EGN
Dr Lawrence Howard,director,ICAD
Dr Lawrence Howard,director,PRST
Kenneth S Kornman,director,None
Carolyn Katz,director,NIHD
Carolyn Katz,director,AMT
JOEZ,industry,Apparel Accessories and Other Apparel Manufacturing
JOEZ,revenue,46600000.0
JOEZ,name,Joe's Jeans Inc.
JOEZ,headquarters,Commerce_California
Lester A Hudson Jr,director,AEP
Leslie A. Brun,director,ADP
Leslie A. Brun,director,BR
Leslie A. Brun,director,MRK
Lee W Hogan,director,CCI
Charles Carroll,director,GGL
Thomas G Campbell,director,SMSI
Wallace B Doolin,director,CBOU
Wallace B Doolin,director,BUCA
Harvey B Cash,director,SLAB
Harvey B Cash,director,CIEN
Harvey B Cash,director,ITWO
Robert /fn Schneider,director,SCMM
John G Raos,director,NMRX
Randy Komisar,director,TIVO
Alfred W Jones III,director,TSS
Christian Bechon,director,GTCB
James H Vandenberghe,director,LEA
James H Vandenberghe,director,DTE
Sheldon S Gordon,director,AME
Sheldon S Gordon,director,GLF
William D Horsfall,director,AMN
Michael W Trapp,director,ANN
Gehrig H White,director,PTEK
Thomas R Cambridge,director,PLLL
Donald J Liebentritt,director,None
contrib809,contributor,LLY
contrib809,amount,5000.0
contrib809,recipient,Steve Buyer
Charles D Morgan,director,ACXM
John Payne,director,STMP
Gert Munthe,director,RCL
Dan Eilers,director,CACS
Vernon E. Clark,director,RTN
Vernon E. Clark,director,HRZ
John R Treichler,director,APSG
William O Grabe,director,CPWR
William O Grabe,director,IT
W Hayden Mcilroy,director,VHI
Cary D Brown,director,LGCY
Michael Avramovich,director,CTIB
Sam K Reed,director,TSCO
Sam K Reed,director,WTW
Laurence Birch,director,DATA
Robert A Puccinelli,director,INSW
Sudhir Steven Singh,director,CNQR
Roy H Bubbs,director,None
Mary Choksi,director,CAR
Rene R Woolcott,director,VLCM
Richard H. Auchinleck,director,COP
Richard H. Auchinleck,director,TU
Terry Dean Stinson,director,TGI
Terry Dean Stinson,director,LII
Mark C Smith,director,ADTN
William T Fox III,director,RDC
Tim Harmon,director,ZQK
Greg Maffei,director,ERTS
Colleen Barrett,director,JCP
Colleen Barrett,director,LUV
Sebastian Bishop,director,MIVA
contrib925,contributor,MS
contrib925,amount,5000.0
contrib925,recipient,Bob Etheridge
Randolf W Katz,director,SHOE
Kay G Priestly,director,SGY
contrib1078,contributor,RTN
contrib1078,amount,3500.0
contrib1078,recipient,Terry Everett
John M Boushy,director,ASCA
SURW,industry,"Telephone Communications, Except Radiotelephone"
SURW,revenue,222700000.0
SURW,name,Surewest
SURW,headquarters,Roseville_California
Daniel A Dileo,director,DAIO
Gordon H Gunnlaugsson,director,RLRN
Patrick G Lepore,director,PRX
Jason M Fish,director,CLUB
Colin Dyer,director,JLL
Hugh M Durden,director,WSPI
Hugh M Durden,director,JOE
Gary E Gist,director,ISIL
Douglas C Arthur,director,SHEN
EVVV,industry,Surgical and Medical Instruments and Apparatus
EVVV,revenue,202400000.0
EVVV,name,ev3 Inc.
EVVV,headquarters,"Plymouth,_MN_Minnesota"
James M Hennessy,director,ALY
Arthur Matin,director,SDXC
Judith H Hamilton,director,RRD
Christopher R Huber,director,NHWK
Edward J Marino,director,PRST
Luke R Corbett,director,OGE
Luke R Corbett,director,APC
Luke R Corbett,director,NE
Michael W. Laphen,director,CSC
John R Menard Jr,director,PII
Robert J Laikin,director,CELL
CRWN,industry,Media
CRWN,industry,Cable and Other Pay Television Services
CRWN,name,"Crown Media Holdings, Inc."
CRWN,revenue,201200000.0
contrib740,contributor,INTC
contrib740,amount,20000.0
contrib740,recipient,Ron Wyden
Danford Smith,director,VRTU
